年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2020,5,30,土,いちご,46100,愛　知,23.0,10787,824,,
2020,5,30,土,いちご,46100,長　崎,42.0,10725,811,,
2020,6,1,月,いちご,46100,,,150242,933,140.5,102.6
2020,6,1,月,いちご,46100,栃　木,9.0,31756,758,,
2020,6,1,月,いちご,46100,宮　城,4.0,25800,1066,,
2020,6,1,月,いちご,46100,佐　賀,41.0,20854,1132,,
2020,6,1,月,いちご,46100,愛　知,23.0,13998,840,,
2020,6,1,月,いちご,46100,長　崎,42.0,13011,820,,
2020,6,2,火,いちご,46100,,,75635,975,50.3,104.5
2020,6,2,火,いちご,46100,宮　城,4.0,18175,1093,,
2020,6,2,火,いちご,46100,栃　木,9.0,10509,711,,
2020,6,2,火,いちご,46100,愛　知,23.0,8934,828,,
2020,6,2,火,いちご,46100,佐　賀,41.0,8553,1176,,
2020,6,2,火,いちご,46100,長　崎,42.0,7981,823,,
2020,6,4,木,いちご,46100,,,116769,991,154.4,101.6
2020,6,4,木,いちご,46100,宮　城,4.0,34553,1091,,
2020,6,4,木,いちご,46100,長　崎,42.0,12166,824,,
2020,6,4,木,いちご,46100,佐　賀,41.0,11609,1192,,
2020,6,4,木,いちご,46100,栃　木,9.0,11009,768,,
2020,6,4,木,いちご,46100,愛　知,23.0,9623,904,,
2020,6,5,金,いちご,46100,,,58423,1002,50.0,101.1
2020,6,5,金,いちご,46100,宮　城,4.0,16605,1064,,
2020,6,5,金,いちご,46100,佐　賀,41.0,7230,1230,,
2020,6,5,金,いちご,46100,長　崎,42.0,6883,836,,
2020,6,5,金,いちご,46100,愛　知,23.0,5198,911,,
2020,6,5,金,いちご,46100,栃　木,9.0,5010,749,,
2020,6,6,土,いちご,46100,,,63485,1062,108.7,106.0
2020,6,6,土,いちご,46100,宮　城,4.0,19901,1091,,
2020,6,6,土,いちご,46100,佐　賀,41.0,6589,1402,,
2020,6,6,土,いちご,46100,長　崎,42.0,6135,906,,
2020,6,6,土,いちご,46100,愛　知,23.0,5584,906,,
2020,6,6,土,いちご,46100,栃　木,9.0,5028,752,,
2020,6,8,月,いちご,46100,,,74753,1067,117.7,100.5
2020,6,8,月,いちご,46100,宮　城,4.0,25579,1057,,
2020,6,8,月,いちご,46100,佐　賀,41.0,8666,1446,,
2020,6,8,月,いちご,46100,長　崎,42.0,7541,828,,
2020,6,8,月,いちご,46100,愛　知,23.0,5825,932,,
2020,6,8,月,いちご,46100,大　分,44.0,5251,932,,
2020,6,9,火,いちご,46100,,,40326,1092,53.9,102.3
2020,6,9,火,いちご,46100,宮　城,4.0,13457,1053,,
2020,6,9,火,いちご,46100,愛　知,23.0,4494,919,,
2020,6,9,火,いちご,46100,佐　賀,41.0,3546,1431,,
2020,6,9,火,いちご,46100,香　川,37.0,3428,1199,,
2020,6,9,火,いちご,46100,長　崎,42.0,3106,922,,
2020,6,11,木,いちご,46100,,,59651,1112,147.9,101.8
2020,6,11,木,いちご,46100,宮　城,4.0,19231,1058,,
2020,6,11,木,いちご,46100,佐　賀,41.0,6699,1396,,
2020,6,11,木,いちご,46100,愛　知,23.0,5101,943,,
2020,6,11,木,いちご,46100,長　崎,42.0,4515,861,,
2020,6,11,木,いちご,46100,香　川,37.0,4345,1225,,
2020,6,12,金,いちご,46100,,,27741,1108,46.5,99.6
2020,6,12,金,いちご,46100,宮　城,4.0,7542,1049,,
2020,6,12,金,いちご,46100,佐　賀,41.0,3322,1402,,
2020,6,12,金,いちご,46100,香　川,37.0,2314,1264,,
2020,6,12,金,いちご,46100,秋　田,5.0,2156,1538,,
2020,6,12,金,いちご,46100,長　崎,42.0,2120,930,,
2020,6,13,土,いちご,46100,,,27494,1170,99.1,105.6
2020,6,13,土,いちご,46100,宮　城,4.0,6026,1052,,
2020,6,13,土,いちご,46100,佐　賀,41.0,3269,1460,,
2020,6,13,土,いちご,46100,愛　知,23.0,2601,1024,,
2020,6,13,土,いちご,46100,秋　田,5.0,2465,1517,,
2020,6,13,土,いちご,46100,香　川,37.0,2458,1253,,
2020,6,15,月,いちご,46100,,,34285,1183,124.7,101.1
2020,6,15,月,いちご,46100,宮　城,4.0,7476,1027,,
2020,6,15,月,いちご,46100,秋　田,5.0,5371,1486,,
2020,6,15,月,いちご,46100,佐　賀,41.0,4117,1408,,
2020,6,15,月,いちご,46100,香　川,37.0,2842,1299,,
2020,6,15,月,いちご,46100,大　分,44.0,2652,925,,
2020,6,16,火,いちご,46100,,,17503,1129,51.1,95.4
2020,6,16,火,いちご,46100,秋　田,5.0,2536,1490,,
2020,6,16,火,いちご,46100,宮　城,4.0,2520,915,,
2020,6,16,火,いちご,46100,福　島,7.0,2125,731,,
2020,6,16,火,いちご,46100,香　川,37.0,1432,1333,,
2020,6,16,火,いちご,46100,佐　賀,41.0,1390,1385,,
2020,6,18,木,いちご,46100,,,20726,1265,118.4,112.0
2020,6,18,木,いちご,46100,秋　田,5.0,5048,1503,,
2020,6,18,木,いちご,46100,宮　城,4.0,2513,1013,,
2020,6,18,木,いちご,46100,香　川,37.0,1873,1309,,
2020,6,18,木,いちご,46100,佐　賀,41.0,1688,1453,,
2020,6,18,木,いちご,46100,大　分,44.0,1678,917,,
2020,6,19,金,いちご,46100,,,8503,1313,41.0,103.8
2020,6,19,金,いちご,46100,秋　田,5.0,2309,1510,,
2020,6,19,金,いちご,46100,宮　城,4.0,878,1103,,
2020,6,19,金,いちご,46100,大　分,44.0,817,954,,
2020,6,19,金,いちご,46100,香　川,37.0,699,1266,,
2020,6,19,金,いちご,46100,群　馬,10.0,610,1329,,
2020,6,20,土,いちご,46100,,,9552,1409,112.3,107.3
2020,6,20,土,いちご,46100,秋　田,5.0,2871,1547,,
2020,6,20,土,いちご,46100,青　森,2.0,1122,1162,,
2020,6,20,土,いちご,46100,群　馬,10.0,721,1339,,
2020,6,20,土,いちご,46100,大　分,44.0,716,1053,,
2020,6,20,土,いちご,46100,香　川,37.0,594,1986,,
2020,6,22,月,いちご,46100,,,10805,1453,113.1,103.1
2020,6,22,月,いちご,46100,秋　田,5.0,4947,1536,,
2020,6,22,月,いちご,46100,大　分,44.0,1005,985,,
2020,6,22,月,いちご,46100,香　川,37.0,601,1454,,
2020,6,22,月,いちご,46100,宮　城,4.0,598,1097,,
2020,6,22,月,いちご,46100,群　馬,10.0,557,1365,,
2020,6,23,火,いちご,46100,,,6845,1415,63.4,97.4
2020,6,23,火,いちご,46100,秋　田,5.0,2420,1610,,
2020,6,23,火,いちご,46100,青　森,2.0,698,870,,
2020,6,23,火,いちご,46100,大　分,44.0,571,988,,
2020,6,23,火,いちご,46100,北海道,1.0,508,1344,,
2020,6,23,火,いちご,46100,群　馬,10.0,459,1241,,
2020,6,25,木,いちご,46100,,,9788,1530,143.0,108.1
2020,6,25,木,いちご,46100,秋　田,5.0,4077,1567,,
2020,6,25,木,いちご,46100,青　森,2.0,807,1720,,
2020,6,25,木,いちご,46100,大　分,44.0,748,922,,
2020,6,25,木,いちご,46100,北海道,1.0,725,1384,,
2020,6,25,木,いちご,46100,長　野,20.0,704,2158,,
2020,6,26,金,いちご,46100,,,4532,1577,46.3,103.1
2020,6,26,金,いちご,46100,秋　田,5.0,1878,1617,,
2020,6,26,金,いちご,46100,長　野,20.0,497,2172,,
2020,6,26,金,いちご,46100,北海道,1.0,415,1358,,
2020,6,26,金,いちご,46100,大　分,44.0,281,1045,,
2020,6,26,金,いちご,46100,栃　木,9.0,258,1146,,
2020,6,27,土,いちご,46100,,,4718,1679,104.1,106.5
2020,6,27,土,いちご,46100,秋　田,5.0,1545,1566,,
2020,6,27,土,いちご,46100,長　野,20.0,578,2263,,
2020,6,27,土,いちご,46100,青　森,2.0,537,1865,,
2020,6,27,土,いちご,46100,群　馬,10.0,417,1379,,
2020,6,27,土,いちご,46100,北海道,1.0,389,1652,,
2020,6,29,月,いちご,46100,,,5613,1669,119.0,99.4
2020,6,29,月,いちご,46100,秋　田,5.0,2159,1638,,
2020,6,29,月,いちご,46100,長　野,20.0,857,2260,,
2020,6,29,月,いちご,46100,北海道,1.0,517,1560,,
2020,6,29,月,いちご,46100,群　馬,10.0,447,1404,,
2020,6,29,月,いちご,46100,青　森,2.0,435,1901,,
2020,6,30,火,いちご,46100,,,3415,1743,60.8,104.4
2020,6,30,火,いちご,46100,秋　田,5.0,1314,1630,,
2020,6,30,火,いちご,46100,長　野,20.0,699,2339,,
2020,6,30,火,いちご,46100,北海道,1.0,393,1645,,
2020,6,30,火,いちご,46100,群　馬,10.0,257,1321,,
2020,6,30,火,いちご,46100,大　分,44.0,135,1245,,
2020,7,2,木,いちご,46100,,,5667,1742,165.9,99.9
2020,7,2,木,いちご,46100,秋　田,5.0,1509,1547,,
2020,7,2,木,いちご,46100,長　野,20.0,1304,2204,,
2020,7,2,木,いちご,46100,北海道,1.0,701,1847,,
2020,7,2,木,いちご,46100,青　森,2.0,511,1984,,
2020,7,2,木,いちご,46100,群　馬,10.0,476,1534,,
2020,7,3,金,いちご,46100,,,2727,1834,48.1,105.3
2020,7,3,金,いちご,46100,秋　田,5.0,741,1643,,
2020,7,3,金,いちご,46100,長　野,20.0,543,2285,,
2020,7,3,金,いちご,46100,北海道,1.0,500,1998,,
2020,7,3,金,いちご,46100,青　森,2.0,229,1935,,
2020,7,3,金,いちご,46100,宮　城,4.0,208,1452,,
2020,7,4,土,いちご,46100,,,3144,1945,115.3,106.1
2020,7,4,土,いちご,46100,長　野,20.0,845,2318,,
2020,7,4,土,いちご,46100,北海道,1.0,581,1986,,
2020,7,4,土,いちご,46100,青　森,2.0,455,2021,,
2020,7,4,土,いちご,46100,秋　田,5.0,431,1532,,
2020,7,4,土,いちご,46100,群　馬,10.0,202,1495,,
2020,7,6,月,いちご,46100,,,4630,1971,147.3,101.3
2020,7,6,月,いちご,46100,長　野,20.0,1315,2273,,
2020,7,6,月,いちご,46100,北海道,1.0,1051,2120,,
2020,7,6,月,いちご,46100,秋　田,5.0,770,1679,,
2020,7,6,月,いちご,46100,青　森,2.0,474,2069,,
2020,7,6,月,いちご,46100,群　馬,10.0,284,1496,,
2020,7,7,火,いちご,46100,,,2936,2083,63.4,105.7
2020,7,7,火,いちご,46100,長　野,20.0,924,2353,,
2020,7,7,火,いちご,46100,北海道,1.0,778,2165,,
2020,7,7,火,いちご,46100,秋　田,5.0,452,1869,,
2020,7,7,火,いちご,46100,宮　城,4.0,156,1566,,
2020,7,7,火,いちご,46100,群　馬,10.0,152,1504,,
2020,7,8,水,いちご,46100,,,101,1576,3.4,75.7
2020,7,8,水,いちご,46100,北海道,1.0,101,1576,,
2020,7,9,木,いちご,46100,,,4575,2066,4529.7,131.1
2020,7,9,木,いちご,46100,長　野,20.0,1496,2205,,
2020,7,9,木,いちご,46100,北海道,1.0,991,2326,,
2020,7,9,木,いちご,46100,青　森,2.0,591,2134,,
2020,7,9,木,いちご,46100,秋　田,5.0,411,1617,,
2020,7,9,木,いちご,46100,群　馬,10.0,256,1457,,
2020,7,10,金,いちご,46100,,,2484,2069,54.3,100.1
2020,7,10,金,いちご,46100,長　野,20.0,830,2128,,
2020,7,10,金,いちご,46100,北海道,1.0,710,2257,,
2020,7,10,金,いちご,46100,秋　田,5.0,278,1838,,
2020,7,10,金,いちご,46100,群　馬,10.0,165,1458,,
2020,7,10,金,いちご,46100,青　森,2.0,148,2012,,
2020,7,11,土,いちご,46100,,,3198,2104,128.7,101.7
2020,7,11,土,いちご,46100,長　野,20.0,877,2218,,
2020,7,11,土,いちご,46100,北海道,1.0,810,2255,,
2020,7,11,土,いちご,46100,青　森,2.0,549,2231,,
2020,7,11,土,いちご,46100,宮　城,4.0,162,1714,,
2020,7,11,土,いちご,46100,秋　田,5.0,148,1596,,
2020,7,13,月,いちご,46100,,,4182,2062,130.8,98.0
2020,7,13,月,いちご,46100,北海道,1.0,1340,2126,,
2020,7,13,月,いちご,46100,長　野,20.0,1262,2187,,
2020,7,13,月,いちご,46100,青　森,2.0,535,2171,,
2020,7,13,月,いちご,46100,群　馬,10.0,211,1406,,
2020,7,14,火,いちご,46100,,,3226,2130,77.1,103.3
2020,7,14,火,いちご,46100,北海道,1.0,954,2445,,
2020,7,14,火,いちご,46100,長　野,20.0,881,2198,,
2020,7,14,火,いちご,46100,秋　田,5.0,340,2041,,
2020,7,14,火,いちご,46100,青　森,2.0,320,2070,,
2020,7,14,火,いちご,46100,山　形,6.0,172,1132,,
2020,7,16,木,いちご,46100,,,4879,2013,151.2,94.5
2020,7,16,木,いちご,46100,長　野,20.0,1715,1994,,
2020,7,16,木,いちご,46100,北海道,1.0,1352,2032,,
2020,7,16,木,いちご,46100,青　森,2.0,670,2175,,
2020,7,16,木,いちご,46100,群　馬,10.0,177,1305,,
2020,7,17,金,いちご,46100,,,2337,2163,47.9,107.5
2020,7,17,金,いちご,46100,北海道,1.0,875,2480,,
2020,7,17,金,いちご,46100,長　野,20.0,607,2033,,
2020,7,17,金,いちご,46100,秋　田,5.0,210,2049,,
2020,7,17,金,いちご,46100,宮　城,4.0,138,1930,,
2020,7,17,金,いちご,46100,青　森,2.0,111,2291,,
2020,7,18,土,いちご,46100,,,3014,2081,129.0,96.2
2020,7,18,土,いちご,46100,北海道,1.0,980,2131,,
2020,7,18,土,いちご,46100,長　野,20.0,693,2212,,
2020,7,18,土,いちご,46100,青　森,2.0,519,2081,,
2020,7,18,土,いちご,46100,岩　手,3.0,117,2127,,
2020,7,18,土,いちご,46100,岐　阜,21.0,114,2195,,
2020,7,20,月,いちご,46100,,,3911,2073,129.8,99.6
2020,7,20,月,いちご,46100,北海道,1.0,1597,2043,,
2020,7,20,月,いちご,46100,長　野,20.0,1241,2128,,
2020,7,20,月,いちご,46100,青　森,2.0,357,2135,,
2020,7,21,火,いちご,46100,,,3307,2198,84.6,106.0
2020,7,21,火,いちご,46100,北海道,1.0,1191,2365,,
2020,7,21,火,いちご,46100,長　野,20.0,877,2232,,
2020,7,21,火,いちご,46100,青　森,2.0,474,2172,,
2020,7,21,火,いちご,46100,岐　阜,21.0,139,2219,,
2020,7,22,水,いちご,46100,,,1882,2082,56.9,94.7
2020,7,22,水,いちご,46100,北海道,1.0,851,2131,,
2020,7,22,水,いちご,46100,長　野,20.0,337,2058,,
2020,7,22,水,いちご,46100,秋　田,5.0,294,2140,,
2020,7,22,水,いちご,46100,青　森,2.0,250,2142,,
2020,7,24,金,いちご,46100,,,5742,2146,−,−
2020,7,24,金,いちご,46100,長　野,20.0,1923,2143,,
2020,7,24,金,いちご,46100,北海道,1.0,1724,2209,,
2020,7,24,金,いちご,46100,青　森,2.0,790,2092,,
2020,7,24,金,いちご,46100,岐　阜,21.0,517,2091,,
2020,7,25,土,いちご,46100,,,3532,2131,61.5,99.3
2020,7,25,土,いちご,46100,北海道,1.0,1274,2104,,
2020,7,25,土,いちご,46100,長　野,20.0,865,2220,,
2020,7,25,土,いちご,46100,青　森,2.0,635,2135,,
2020,7,25,土,いちご,46100,岐　阜,21.0,182,2138,,
2020,7,27,月,いちご,46100,,,5028,2128,142.4,99.9
2020,7,27,月,いちご,46100,北海道,1.0,2160,2092,,
2020,7,27,月,いちご,46100,長　野,20.0,1163,2171,,
2020,7,27,月,いちご,46100,青　森,2.0,860,2148,,
2020,7,28,火,いちご,46100,,,3287,2185,65.4,102.7
2020,7,28,火,いちご,46100,北海道,1.0,1240,2321,,
2020,7,28,火,いちご,46100,長　野,20.0,888,2154,,
2020,7,28,火,いちご,46100,秋　田,5.0,329,2270,,
2020,7,28,火,いちご,46100,青　森,2.0,186,1957,,
2020,7,30,木,いちご,46100,,,5268,2079,160.3,95.1
2020,7,30,木,いちご,46100,北海道,1.0,1901,2100,,
2020,7,30,木,いちご,46100,長　野,20.0,1371,2022,,
2020,7,30,木,いちご,46100,青　森,2.0,898,2124,,
2020,7,30,木,いちご,46100,岐　阜,21.0,380,2067,,
2020,7,31,金,いちご,46100,,,3464,2153,65.8,103.6
2020,7,31,金,いちご,46100,北海道,1.0,1403,2367,,
2020,7,31,金,いちご,46100,長　野,20.0,791,2024,,
2020,7,31,金,いちご,46100,青　森,2.0,345,1937,,
2020,7,31,金,いちご,46100,秋　田,5.0,320,1970,,
2020,8,1,土,いちご,46100,,,3633,2117,104.9,98.3
2020,8,1,土,いちご,46100,北海道,1.0,1343,2163,,
2020,8,1,土,いちご,46100,長　野,20.0,873,2100,,
2020,8,1,土,いちご,46100,青　森,2.0,562,2100,,
2020,8,1,土,いちご,46100,宮　城,4.0,214,1790,,
2020,8,3,月,いちご,46100,,,4664,2082,128.4,98.3
2020,8,3,月,いちご,46100,北海道,1.0,1995,2094,,
2020,8,3,月,いちご,46100,長　野,20.0,1243,2092,,
2020,8,3,月,いちご,46100,青　森,2.0,545,2079,,
2020,8,4,火,いちご,46100,,,3842,2060,82.4,98.9
2020,8,4,火,いちご,46100,北海道,1.0,1753,2152,,
2020,8,4,火,いちご,46100,長　野,20.0,922,1920,,
2020,8,4,火,いちご,46100,秋　田,5.0,365,2182,,
2020,8,4,火,いちご,46100,青　森,2.0,212,1891,,
2020,8,6,木,いちご,46100,,,5090,2077,132.5,100.8
2020,8,6,木,いちご,46100,北海道,1.0,2337,2100,,
2020,8,6,木,いちご,46100,長　野,20.0,1045,2038,,
2020,8,6,木,いちご,46100,青　森,2.0,670,2077,,
